DRUGID,SMILES
CDJ7T1,CN(CC1=CC=CC=C1)C2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
C7R9MY,C[C@@H](C1=CC=CC=C1)NC[C@@H]2CCN(C2)CCC3=CNC4=C3C=C(C=C4)CN5C=NC=N5
C0DTJ5,CN(C[C@@H]1CCN(C1)CCC2=CNC3=C2C=C(C=C3)CN4C=NC=N4)CC5=CC=CC=C5
CIK15Y,C1CN(CCC1N[C@H](CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
CQ35ZC,CC(=O)NC1=CC=CC(=C1)CN2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
C9AT7N,C[C@H](C(=O)NC1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
CYN83E,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C(C5=CC=CC=C5)C(=O)N
C6CJ7S,COC1=CC=CC(=C1)N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
D01HRV,C1CN(CCC1N[C@@H](CO)C2=CC=C(C=C2)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
D0KQ9H,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
CGL7H5,CC[C@H](C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@H]2C[C@@H]2C3=CC=CS3
CY6E1X,CC1=CC=C(C=C1)C2=CC=C(C=C2)[C@H](CO)NC(=O)[C@H]3C[C@@H]3C4=CC=CS4
C6DM5O,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC(C)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4)N
C9ZUM4,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)COC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4)N
CO1TP5,CCCC(C)COC1=CC=C(C=C1)[C@H](C(C)(C)O)NC(=O)[C@@H](C)C2=CC=CC=C2
CN6KF4,CC[C@H](C)COC1=CC=C(C=C1)[C@H](CN)NC(=O)[C@@H](C)C2=CC=CC=C2
C8BD6Z,CCCC(C)COC1=CC=C(C=C1)[C@H](CN(C)C)NC(=O)[C@@H](C)C2=CC=CC=C2
C12HEA,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@@H](CC)C2=CC=CC=C2
CZ0BL8,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)C(CO)C2=CC=CC=C2
CL7MC9,CCCC(C)COC1=CC=C(C=C1)[C@H](CN2CCN(CC2)C)NC(=O)[C@@H](C)C3=CC=CC=C3
C0RG6P,CCCC(C)COC1=CC=C(C=C1)[C@H](CN2CCOCC2)NC(=O)[C@@H](C)C3=CC=CC=C3
C30TOB,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2
C4AT0S,CCCC(C)COC1=CC=C(C=C1)[C@H](CN)NC(=O)[C@@H](C)C2=CC=CC=C2
C7RLI4,CC[C@H](C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2
CHS21O,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)CC2=CC=CC=C2
C10TPN,CCCC(C)COC1=CC=C(C=C1)[C@H](CN=[N+]=[N-])NC(=O)[C@@H](C)C2=CC=CC=C2
CQ1B3I,C1[C@H]([C@@H]1C(=O)N(C[C@H](C2=CC=CC=C2)N)C3=CC=C(C=C3)C4=CC=CC=C4)C5=CC=CC=C5
CYP27W,CC(C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CCWI47,C[C@H]([C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N)OC
CYM3V1,C1CCC(C1)(CN(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)[C@@H]4C[C@H]4C5=CC=CC=C5)N
CF0BE6,CC(C)(CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CDF7M6,CC(C)(C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CP76TC,C1CC(CNC1)CN(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)[C@@H]4C[C@H]4C5=CC=CC=C5
CSIT80,CC(C)C[C@@H](CCN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C7OT9H,CCC(CC)C(CCN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CU2L4D,CC(C)CCNCCN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
C90KRT,CCC(C)CNCCN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
CLWC51,C1CCC(CC1)CNCCN(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)[C@@H]4C[C@H]4C5=CC=CC=C5
COIJ51,C1CCC(C1)CNCCN(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)[C@@H]4C[C@H]4C5=CC=CC=C5
CH1S0U,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=C(C=C4)Cl)N
CEXT05,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC(=CC=C4)Cl)N
CJ4V7M,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4Cl)N
C42HGL,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=C(C=C4)OC)N
CXB81W,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC(=CC=C4)OC)N
C0BKC9,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=C(C=C4)F)N
C8MER1,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC(=CC=C4)F)N
CMJ0D4,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4F)N
CD4SM9,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC(=C4)C)N
CHVP35,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=C(C=C4)C#N)N
CRC5S8,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC(=C4)C#N)N
CHI6W3,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4CCCCC4)N
CQXT04,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=C(C=CC(=C4)F)F)N
CG7HA5,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC(=CC(=C4)F)F)N
CVGN49,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC(=C(C=C4)F)F)N
C9Y8WD,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=C(C=C(C=C4)F)F)N
C8N4HA,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=C(C=CC=C4F)F)N
C7WO9I,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4)N
COEY28,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CN=CC=C4)N
C7S1KZ,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=NC=C4)N
C20LNY,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=NC=CC=N4)N
CYE7S5,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CN=CN=C4)N
CATF34,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=NC=CS4)N
C02HDB,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CS4)N
CQI21J,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CSC=C4)N
C02YRT,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=COC=C4)N
CO8UA6,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=NC(=CS4)C)N
CO8Q3S,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=NC=C(S4)C)N
CDT86V,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=NC(=C(S4)C)C)N
CDY1I4,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CSC(=N4)C)N
C9FI1L,CC(C)C[C@@H](CN(C1=CC=CC(=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CIL9J3,CC(C)C[C@@H](CN(C1=CC=CC=C1C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CJU6X2,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CN=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C0REY5,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=NC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CIT21Z,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CSC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C3S7JO,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CS2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CF3P7I,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=COC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C1D8KH,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CCCC2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C2BW3P,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CCCCCC2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CW03IV,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CCCCC2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C9RF0N,CC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H](CC(C)C)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
C54RMV,CC1=CC(=CC=C1)C2=CC=C(C=C2)N(C[C@H](CC(C)C)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
CKU52W,CC1=CC=CC=C1C2=CC=C(C=C2)N(C[C@H](CC(C)C)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
CNW1I2,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CF8QH1,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC(=CC=C2)OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CLA6W1,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C37MAL,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)F)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C4RPF7,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC(=CC=C2)F)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C48BRL,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2F)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C4FVE6,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)C#N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CXE79D,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC(=C2)C#N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C0UXA7,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)Cl)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C7RUQ1,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2Cl)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CS3VH7,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CH6I1F,CCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H]([C@@H](C)CC)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
C6C5PN,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H]([C@@H](C)CC)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
C79EHP,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)C(C)(C)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C3ILN2,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CG1HJ2,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC(C)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CGE42T,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OCC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CAO47J,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CN9S3M,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC3=CC=CC=C3)C(=O)[C@@H]4C[C@H]4C5=CC=CC=C5)N
C7PS1R,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC(F)(F)F)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CLY0D3,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)COC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CIB24M,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)COC(C)(C)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CRB5S3,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)CO)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CE68UZ,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CBA72G,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)CCC(=O)OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CO6E3R,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)OCC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CW61GT,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N(C)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CX3T8O,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CAN96J,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)NS(=O)(=O)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CA2XT0,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C8AOB1,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)CN(C)C)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C6JS5L,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)CNC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CZ7F9Y,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)CN)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CG08ZK,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)COC)C(=O)[C@H]3C[C@@H]3C4=CC=CC=N4)N
C1D9MT,C1[C@H]([C@@H]1C(=O)NC(CO)C2=CC3=CC=CC=C3C=C2)C4=CC=CC=C4
C1IL7Q,C[C@@H](C1=CC=CC=C1)C(=O)N[C@@H](CO)C2=CC=C(C=C2)OCC(C)C
CU32MX,C[C@@H](C1=CC=CC=C1)C(=O)N[C@@H](CO)C2=CC=C(C=C2)OCC3CCO3
CV3B9G,C[C@@H](COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2)OC
CWXK69,C[C@@H](C1=CC=CC=C1)C(=O)N[C@@H](CO)C2=CC=C(C=C2)OC(C)COC
CBC3A2,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@H](C)C2=CC=CC=C2
CB8P1O,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@H]2C[C@@H]2C3=CC=CC=C3
C5HRK2,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)C2=CC=CC=C2
C4PFH9,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@H](C2=CC=CC=C2)OC
CXR69F,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@H](C2=CC=CC=C2)NC
CZ6O2M,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)N(CC)CC2=CC=CC=C2
CT0B9O,CCCC(C)COC1=CC=C(C=C1)[C@H](CN2CCCC2)NC(=O)[C@@H](C)C3=CC=CC=C3
C2O1ZF,CC[C@H](C)COC1=CC(=C(C=C1)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2)C
CO6JX4,CC[C@H](C)COC1=CC(=C(C=C1)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2)F
C5KO2V,CC[C@H](C)COC1=CC(=C(C=C1)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2)OC
CZ1WR2,CC[C@H](C)COC1=CC(=C(C(=C1)C)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2)C
CHCV20,CC[C@H](C)COC1=NC(=C(C=C1)[C@H](CO)NC(=O)[C@@H](C)C2=CC=CC=C2)C
CE69SA,C[C@@H](C1=CC=CC=C1)C(=O)N[C@@H](CO)C2=CC=C(C=C2)OC
CXVW90,CC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@H]2C[C@@H]2C3=CC=CS3
CD1SL4,C1[C@H]([C@@H]1C(=O)N[C@@H](CO)C2=CC3=CC=CC=C3C=C2)C4=CC=CC=C4
CE87VL,C1[C@@H]([C@@H]1C(=O)N[C@@H](CO)C2=CC3=CC=CC=C3C=C2)C4=CC=CC=C4
CD8EC0,C1[C@H]([C@H]1C(=O)N[C@@H](CO)C2=CC3=CC=CC=C3C=C2)C4=CC=CC=C4
CYX4N6,C1[C@@H]([C@H]1C(=O)N[C@@H](CO)C2=CC3=CC=CC=C3C=C2)C4=CC=CC=C4
C1S0FP,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CHL7B3,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)C(C)CC3=CC=CC=C3)N
CN96AV,CC(C)CCCN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4
C3LXM0,CC(C)C[C@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
C5PI2B,CC(C)C[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)NC
C4Z0SK,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)NC(=O)C
C4PL5S,CC[C@@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)N
CGO38U,C1CCC(CC1)C[C@@H](CN(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)[C@@H]4C[C@H]4C5=CC=CC=C5)N
CWV2G1,C1CCC(CC1)[C@@H](CN(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)[C@@H]4C[C@H]4C5=CC=CC=C5)N
CA82GD,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)[C@@H](CC)C2=CC=CC=C2
C67XEO,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)CC2=CC=C(C=C2)OC
C30XQY,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)CC2=CC=C(C=C2)C#N
CS1HG2,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)[C@@H](C)C2=CC=CC=C2
CM2KL8,CCCC(C)COC1=CC=C(C=C1)[C@H](CN)NC(=O)[C@@H](C)C2=CC=CC=C2.Cl
CP46CD,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)CCC2=CC=CC=C2
C9ZA2N,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)N(C)C)NC(=O)[C@@H](C)C2=CC=CC=C2
CUV60C,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)CC2=CC(=CC=C2)F
C1GF8C,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)O)NC(=O)[C@@H](C)C2=CC=CC=C2
CQH75P,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)CC2=CC=C(C=C2)F
CJ85HT,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)C(C)C2CCCCC2
CKSH98,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)CC2=CC=CC=C2F
C4XIW6,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)CC2=CC=CC=C2
CCZ97L,CCCC(C)COC1=CC=C(C=C1)[C@H](C(=O)OC)NC(=O)CC2=CC=C(C=C2)C
CWC9G4,CCCC(C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)CCCC2=CC=CC=C2
C48SIG,C[C@H]([C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)COC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4)N)OC.Cl.Cl
CH7D3Q,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H]([C@@H](C)CC)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4.Cl
C4ZF7S,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H](C(C)C)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4.Cl
C6L9GA,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(CC(C)(C)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4.Cl.Cl
CL0QH7,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H](CC(C)C)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4.Cl
CG7S5N,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H](C)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4.Cl
CX71YN,CC[C@H](C)[C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4)N
CZR67H,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(CCN)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4.Cl
CQ2ZC6,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H](CC3=CC=CC=C3)N)C(=O)[C@@H]4C[C@H]4C5=CC=CC=N5.Cl
C16GNF,C[C@H]([C@@H](CN(C1=CC=C(C=C1)C2=CC=C(C=C2)OC)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4)N)OC.Cl.Cl
CMDG07,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H]([C@@H](C)OC)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4.Cl.Cl
CDA8R4,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H](C3=CC=CC=C3)N)C(=O)[C@@H]4C[C@H]4C5=CC=CC=N5.Cl.Cl
D0O6ZN,CCCC1=CC=C(C=C1)C2=CC=C(C=C2)N(C[C@H]([C@@H](C)CC)N)C(=O)[C@@H]3C[C@H]3C4=CC=CC=N4
D01LCC,C1=CC2=C(C=CC(=C2)CN3C4=NC(=CN=C4N=N3)C5=CN(N=C5)CCO)N=C1
C6LQR8,CC(C1=CC(=C2C(=C1)C=CC=N2)F)N3C=NC4=NC=C(N=C43)C5=CC=NC=C5
CK5M2N,CC(C1=CC(=C2C(=C1)C=CC=N2)F)N3C=NC4=NC=C(N=C43)C5=CC=CC=C5
C79QGH,CC(C1=CC(=C2C(=C1)C=CC=N2)F)N3C=NC4=NC=C(N=C43)C5=CNN=C5
